P0,118800,0,0
P1,118800,1.49554e+11,3.64716e+09
P0,122400,0,0
P1,122400,1.49552e+11,3.75441e+09
P0,126000,0,0
P1,126000,1.49549e+11,3.86165e+09
P0,129600,0,0
P1,129600,1.49546e+11,3.96889e+09
P0,133200,0,0
P1,133200,1.49543e+11,4.07614e+09
P0,136800,0,0
P1,136800,1.4954e+11,4.18338e+09
P0,140400,0,0
P1,140400,1.49537e+11,4.29061e+09
P0,144000,0,0
P1,144000,1.49534e+11,4.39785e+09
P0,147600,0,0
P1,147600,1.49531e+11,4.50508e+09
P0,151200,0,0
P1,151200,1.49527e+11,4.61231e+09
P0,154800,0,0
P1,154800,1.49524e+11,4.71954e+09
P0,158400,0,0
P1,158400,1.4952e+11,4.82676e+09
P0,162000,0,0
P1,162000,1.49517e+11,4.93399e+09
P0,165600,0,0
P1,165600,1.49513e+11,5.04121e+09
P0,169200,0,0
P1,169200,1.4951e+11,5.14842e+09
P0,172800,0,0
P1,172800,1.49506e+11,5.25564e+09
P0,176400,0,0
P1,176400,1.49502e+11,5.36285e+09
P0,180000,0,0
P1,180000,1.49498e+11,5.47006e+09
P0,183600,0,0
P1,183600,1.49494e+11,5.57727e+09
P0,187200,0,0
P1,187200,1.4949e+11,5.68447e+09
P0,190800,0,0
P1,190800,1.49486e+11,5.79167e+09
P0,194400,0,0
P1,194400,1.49482e+11,5.89887e+09
P0,198000,0,0
P1,198000,1.49477e+11,6.00607e+09
P0,201600,0,0
P1,201600,1.49473e+11,6.11326e+09
P0,205200,0,0
P1,205200,1.49468e+11,6.22045e+09
P0,208800,0,0
P1,208800,1.49464e+11,6.32763e+09
P0,212400,0,0
P1,212400,1.49459e+11,6.43482e+09
P0,216000,0,0
P1,216000,1.49455e+11,6.542e+09
P0,219600,0,0
P1,219600,1.4945e+11,6.64917e+09
P0,223200,0,0
P1,223200,1.49445e+11,6.75634e+09
P0,226800,0,0
P1,226800,1.4944e+11,6.86351e+09
P0,230400,0,0
P1,230400,1.49435e+11,6.97068e+09
P0,234000,0,0
P1,234000,1.4943e+11,7.07784e+09
P0,237600,0,0
P1,237600,1.49425e+11,7.185e+09
P0,241200,0,0
P1,241200,1.4942e+11,7.29215e+09
P0,244800,0,0
P1,244800,1.49414e+11,7.3993e+09
P0,248400,0,0
P1,248400,1.49409e+11,7.50645e+09
P0,252000,0,0
P1,252000,1.49404e+11,7.61359e+09
P0,255600,0,0
P1,255600,1.49398e+11,7.72073e+09
P0,259200,0,0
P1,259200,1.49392e+11,7.82787e+09
P0,262800,0,0
P1,262800,1.49387e+11,7.935e+09
P0,266400,0,0
P1,266400,1.49381e+11,8.04213e+09
P0,270000,0,0
P1,270000,1.49375e+11,8.14925e+09
P0,273600,0,0
P1,273600,1.49369e+11,8.25637e+09
P0,277200,0,0
P1,277200,1.49363e+11,8.36348e+09
P0,280800,0,0
P1,280800,1.49357e+11,8.47059e+09
P0,284400,0,0
P1,284400,1.49351e+11,8.5777e+09
P0,288000,0,0
P1,288000,1.49345e+11,8.6848e+09
P0,291600,0,0
P1,291600,1.49338e+11,8.7919e+09
P0,295200,0,0
P1,295200,1.49332e+11,8.89899e+09
P0,298800,0,0
P1,298800,1.49326e+11,9.00608e+09
P0,302400,0,0
P1,302400,1.49319e+11,9.11316e+09
P0,306000,0,0
P1,306000,1.49313e+11,9.22024e+09
P0,309600,0,0
P1,309600,1.49306e+11,9.32731e+09
P0,313200,0,0
P1,313200,1.49299e+11,9.43438e+09
P0,316800,0,0
P1,316800,1.49292e+11,9.54144e+09
P0,320400,0,0
P1,320400,1.49285e+11,9.6485e+09
P0,324000,0,0
P1,324000,1.49278e+11,9.75556e+09
P0,327600,0,0
P1,327600,1.49271e+11,9.86261e+09
P0,331200,0,0
P1,331200,1.49264e+11,9.96965e+09
P0,334800,0,0
P1,334800,1.49257e+11,1.00767e+10
P0,338400,0,0
P1,338400,1.4925e+11,1.01837e+10
P0,342000,0,0
P1,342000,1.49242e+11,1.02908e+10
P0,345600,0,0
P1,345600,1.49235e+11,1.03978e+10
P0,349200,0,0
P1,349200,1.49227e+11,1.05048e+10
P0,352800,0,0
P1,352800,1.4922e+11,1.06118e+10
P0,356400,0,0
P1,356400,1.49212e+11,1.07188e+10
P0,360000,0,0
P1,360000,1.49204e+11,1.08258e+10
P0,363600,0,0
P1,363600,1.49196e+11,1.09328e+10
P0,367200,0,0
P1,367200,1.49188e+11,1.10398e+10
P0,370800,0,0
P1,370800,1.4918e+11,1.11468e+10
P0,374400,0,0
P1,374400,1.49172e+11,1.12538e+10
P0,378000,0,0
P1,378000,1.49164e+11,1.13607e+10
P0,381600,0,0
P1,381600,1.49156e+11,1.14677e+10
P0,385200,0,0
P1,385200,1.49148e+11,1.15747e+10
P0,388800,0,0
P1,388800,1.49139e+11,1.16816e+10
P0,392400,0,0
P1,392400,1.49131e+11,1.17886e+10
P0,396000,0,0
P1,396000,1.49122e+11,1.18955e+10
P0,399600,0,0
P1,399600,1.49114e+11,1.20025e+10
P0,403200,0,0
P1,403200,1.49105e+11,1.21094e+10
P0,406800,0,0
P1,406800,1.49096e+11,1.22163e+10
P0,410400,0,0
P1,410400,1.49088e+11,1.23232e+10
P0,414000,0,0
P1,414000,1.49079e+11,1.24301e+10
P0,417600,0,0
P1,417600,1.4907e+11,1.25371e+10
P0,421200,0,0
P1,421200,1.49061e+11,1.2644e+10
P0,424800,0,0
P1,424800,1.49051e+11,1.27508e+10
P0,428400,0,0
P1,428400,1.49042e+11,1.28577e+10
P0,432000,0,0
P1,432000,1.49033e+11,1.29646e+10
P0,435600,0,0
P1,435600,1.49024e+11,1.30715e+10
P0,439200,0,0
P1,439200,1.49014e+11,1.31784e+10
P0,442800,0,0
P1,442800,1.49005e+11,1.32852e+10
P0,446400,0,0
P1,446400,1.48995e+11,1.33921e+10
P0,450000,0,0
P1,450000,1.48985e+11,1.34989e+10
P0,453600,0,0
P1,453600,1.48976e+11,1.36057e+10
P0,457200,0,0
P1,457200,1.48966e+11,1.37126e+10
P0,460800,0,0
P1,460800,1.48956e+11,1.38194e+10
P0,464400,0,0
P1,464400,1.48946e+11,1.39262e+10
P0,468000,0,0
P1,468000,1.48936e+11,1.4033e+10
P0,471600,0,0
P1,471600,1.48926e+11,1.41398e+10
P0,475200,0,0
P1,475200,1.48915e+11,1.42466e+10
P0,478800,0,0
P1,478800,1.48905e+11,1.43534e+10
P0,482400,0,0
P1,482400,1.48895e+11,1.44602e+10
P0,486000,0,0
P1,486000,1.48884e+11,1.4567e+10
P0,489600,0,0
P1,489600,1.48874e+11,1.46737e+10
P0,493200,0,0
P1,493200,1.48863e+11,1.47805e+10
P0,496800,0,0
P1,496800,1.48853e+11,1.48873e+10
P0,500400,0,0
P1,500400,1.48842e+11,1.4994e+10
P0,504000,0,0
P1,504000,1.48831e+11,1.51007e+10
P0,507600,0,0
P1,507600,1.4882e+11,1.52075e+10
P0,511200,0,0
P1,511200,1.48809e+11,1.53142e+10
P0,514800,0,0
P1,514800,1.48798e+11,1.54209e+10
P0,518400,0,0
P1,518400,1.48787e+11,1.55276e+10
P0,522000,0,0
P1,522000,1.48776e+11,1.56343e+10
P0,525600,0,0
P1,525600,1.48765e+11,1.5741e+10
P0,529200,0,0
P1,529200,1.48753e+11,1.58477e+10
P0,532800,0,0
P1,532800,1.48742e+11,1.59543e+10
P0,536400,0,0
P1,536400,1.4873e+11,1.6061e+10
P0,540000,0,0
P1,540000,1.48719e+11,1.61677e+10
P0,543600,0,0
P1,543600,1.48707e+11,1.62743e+10
P0,547200,0,0
P1,547200,1.48695e+11,1.6381e+10
P0,550800,0,0
P1,550800,1.48683e+11,1.64876e+10
P0,554400,0,0
P1,554400,1.48672e+11,1.65942e+10
P0,558000,0,0
P1,558000,1.4866e+11,1.67008e+10
P0,561600,0,0
P1,561600,1.48648e+11,1.68074e+10
P0,565200,0,0
P1,565200,1.48635e+11,1.6914e+10
P0,568800,0,0
P1,568800,1.48623e+11,1.70206e+10
P0,572400,0,0
P1,572400,1.48611e+11,1.71272e+10
P0,576000,0,0
P1,576000,1.48599e+11,1.72338e+10
P0,579600,0,0
P1,579600,1.48586e+11,1.73403e+10
P0,583200,0,0
P1,583200,1.48574e+11,1.74469e+10
P0,586800,0,0
P1,586800,1.48561e+11,1.75534e+10
P0,590400,0,0
P1,590400,1.48548e+11,1.766e+10
P0,594000,0,0
P1,594000,1.48536e+11,1.77665e+10
P0,597600,0,0
P1,597600,1.48523e+11,1.7873e+10
P0,601200,0,0
P1,601200,1.4851e+11,1.79795e+10
P0,604800,0,0
P1,604800,1.48497e+11,1.8086e+10
P0,608400,0,0
P1,608400,1.48484e+11,1.81925e+10
P0,612000,0,0
P1,612000,1.48471e+11,1.8299e+10
P0,615600,0,0
P1,615600,1.48458e+11,1.84054e+10
P0,619200,0,0
P1,619200,1.48444e+11,1.85119e+10
P0,622800,0,0
P1,622800,1.48431e+11,1.86184e+10
P0,626400,0,0
P1,626400,1.48418e+11,1.87248e+10
P0,630000,0,0
P1,630000,1.48404e+11,1.88312e+10
P0,633600,0,0
P1,633600,1.48391e+11,1.89377e+10
P0,637200,0,0
P1,637200,1.48377e+11,1.90441e+10
P0,640800,0,0
P1,640800,1.48363e+11,1.91505e+10
P0,644400,0,0
P1,644400,1.48349e+11,1.92569e+10
P0,648000,0,0
P1,648000,1.48336e+11,1.93632e+10
P0,651600,0,0
P1,651600,1.48322e+11,1.94696e+10
P0,655200,0,0
P1,655200,1.48308e+11,1.9576e+10
P0,658800,0,0
P1,658800,1.48293e+11,1.96823e+10
P0,662400,0,0
P1,662400,1.48279e+11,1.97887e+10
P0,666000,0,0
P1,666000,1.48265e+11,1.9895e+10
P0,669600,0,0
P1,669600,1.48251e+11,2.00013e+10
P0,673200,0,0
P1,673200,1.48236e+11,2.01076e+10
P0,676800,0,0
P1,676800,1.48222e+11,2.02139e+10
P0,680400,0,0
P1,680400,1.48207e+11,2.03202e+10
P0,684000,0,0
P1,684000,1.48193e+11,2.04265e+10
P0,687600,0,0
P1,687600,1.48178e+11,2.05328e+10
P0,691200,0,0
P1,691200,1.48163e+11,2.06391e+10
P0,694800,0,0
P1,694800,1.48148e+11,2.07453e+10
P0,698400,0,0
P1,698400,1.48133e+11,2.08515e+10
P0,702000,0,0
P1,702000,1.48118e+11,2.09578e+10
P0,705600,0,0
P1,705600,1.48103e+11,2.1064e+10
P0,709200,0,0
P1,709200,1.48088e+11,2.11702e+10
P0,712800,0,0
P1,712800,1.48073e+11,2.12764e+10
P0,716400,0,0
P1,716400,1.48057e+11,2.13826e+10
P0,720000,0,0
P1,720000,1.48042e+11,2.14887e+10
P0,723600,0,0
P1,723600,1.48027e+11,2.15949e+10
P0,727200,0,0
P1,727200,1.48011e+11,2.17011e+10
P0,730800,0,0
P1,730800,1.47995e+11,2.18072e+10
P0,734400,0,0
P1,734400,1.4798e+11,2.19133e+10
P0,738000,0,0
P1,738000,1.47964e+11,2.20194e+10
P0,741600,0,0
P1,741600,1.47948e+11,2.21256e+10
P0,745200,0,0
P1,745200,1.47932e+11,2.22316e+10
P0,748800,0,0
P1,748800,1.47916e+11,2.23377e+10
P0,752400,0,0
P1,752400,1.479e+11,2.24438e+10
P0,756000,0,0
P1,756000,1.47884e+11,2.25499e+10
P0,759600,0,0
P1,759600,1.47868e+11,2.26559e+10
P0,763200,0,0
P1,763200,1.47851e+11,2.2762e+10
P0,766800,0,0
P1,766800,1.47835e+11,2.2868e+10
P0,770400,0,0
P1,770400,1.47818e+11,2.2974e+10
P0,774000,0,0
P1,774000,1.47802e+11,2.308e+10
P0,777600,0,0
P1,777600,1.47785e+11,2.3186e+10
P0,781200,0,0
P1,781200,1.47769e+11,2.3292e+10
P0,784800,0,0
P1,784800,1.47752e+11,2.33979e+10
P0,788400,0,0
P1,788400,1.47735e+11,2.35039e+10
P0,792000,0,0
P1,792000,1.47718e+11,2.36098e+10
P0,795600,0,0
P1,795600,1.47701e+11,2.37158e+10
P0,799200,0,0
P1,799200,1.47684e+11,2.38217e+10
P0,802800,0,0
P1,802800,1.47667e+11,2.39276e+10
P0,806400,0,0
P1,806400,1.4765e+11,2.40335e+10
P0,810000,0,0
P1,810000,1.47632e+11,2.41394e+10
P0,813600,0,0
P1,813600,1.47615e+11,2.42452e+10
P0,817200,0,0
P1,817200,1.47598e+11,2.43511e+10
P0,820800,0,0
P1,820800,1.4758e+11,2.44569e+10
P0,824400,0,0
P1,824400,1.47562e+11,2.45628e+10
P0,828000,0,0
P1,828000,1.47545e+11,2.46686e+10
P0,831600,0,0
P1,831600,1.47527e+11,2.47744e+10
P0,835200,0,0
P1,835200,1.47509e+11,2.48802e+10
P0,838800,0,0
P1,838800,1.47491e+11,2.4986e+10
P0,842400,0,0
P1,842400,1.47473e+11,2.50917e+10
P0,846000,0,0
P1,846000,1.47455e+11,2.51975e+10
P0,849600,0,0
P1,849600,1.47437e+11,2.53032e+10
P0,853200,0,0
P1,853200,1.47419e+11,2.5409e+10
P0,856800,0,0
P1,856800,1.47401e+11,2.55147e+10
P0,860400,0,0
P1,860400,1.47382e+11,2.56204e+10
P0,864000,0,0
P1,864000,1.47364e+11,2.57261e+10
P0,867600,0,0
P1,867600,1.47345e+11,2.58317e+10
P0,871200,0,0
P1,871200,1.47327e+11,2.59374e+10
P0,874800,0,0
P1,874800,1.47308e+11,2.6043e+10
P0,878400,0,0
P1,878400,1.47289e+11,2.61487e+10
P0,882000,0,0
P1,882000,1.4727e+11,2.62543e+10
P0,885600,0,0
P1,885600,1.47252e+11,2.63599e+10
P0,889200,0,0
P1,889200,1.47233e+11,2.64655e+10
P0,892800,0,0
P1,892800,1.47214e+11,2.65711e+10
P0,896400,0,0
P1,896400,1.47194e+11,2.66767e+10
P0,900000,0,0
P1,900000,1.47175e+11,2.67822e+10
P0,903600,0,0
P1,903600,1.47156e+11,2.68878e+10
P0,907200,0,0
P1,907200,1.47137e+11,2.69933e+10
P0,910800,0,0
P1,910800,1.47117e+11,2.70988e+10
P0,914400,0,0
P1,914400,1.47098e+11,2.72043e+10
P0,918000,0,0
P1,918000,1.47078e+11,2.73098e+10
P0,921600,0,0
P1,921600,1.47059e+11,2.74153e+10
P0,925200,0,0
P1,925200,1.47039e+11,2.75207e+10
P0,928800,0,0
P1,928800,1.47019e+11,2.76262e+10
P0,932400,0,0
P1,932400,1.46999e+11,2.77316e+10
P0,936000,0,0
P1,936000,1.46979e+11,2.7837e+10
P0,939600,0,0
P1,939600,1.46959e+11,2.79424e+10
P0,943200,0,0
P1,943200,1.46939e+11,2.80478e+10
P0,946800,0,0
P1,946800,1.46919e+11,2.81532e+10
P0,950400,0,0
P1,950400,1.46899e+11,2.82585e+10
P0,954000,0,0
P1,954000,1.46878e+11,2.83639e+10
P0,957600,0,0
P1,957600,1.46858e+11,2.84692e+10
P0,961200,0,0
P1,961200,1.46837e+11,2.85745e+10
P0,964800,0,0
P1,964800,1.46817e+11,2.86798e+10
P0,968400,0,0
P1,968400,1.46796e+11,2.87851e+10
P0,972000,0,0
P1,972000,1.46776e+11,2.88904e+10
P0,975600,0,0
P1,975600,1.46755e+11,2.89956e+10
P0,979200,0,0
P1,979200,1.46734e+11,2.91008e+10
P0,982800,0,0
P1,982800,1.46713e+11,2.92061e+10
P0,986400,0,0
P1,986400,1.46692e+11,2.93113e+10
P0,990000,0,0
P1,990000,1.46671e+11,2.94165e+10
P0,993600,0,0
P1,993600,1.4665e+11,2.95217e+10
P0,997200,0,0
P1,997200,1.46629e+11,2.96268e+10
P0,1.0008e+06,0,0
P1,1.0008e+06,1.46607e+11,2.9732e+10
P0,1.0044e+06,0,0
P1,1.0044e+06,1.46586e+11,2.98371e+10
P0,1.008e+06,0,0
P1,1.008e+06,1.46564e+11,2.99422e+10
P0,1.0116e+06,0,0
P1,1.0116e+06,1.46543e+11,3.00473e+10
P0,1.0152e+06,0,0
P1,1.0152e+06,1.46521e+11,3.01524e+10
P0,1.0188e+06,0,0
P1,1.0188e+06,1.465e+11,3.02575e+10
P0,1.0224e+06,0,0
P1,1.0224e+06,1.46478e+11,3.03625e+10
P0,1.026e+06,0,0
P1,1.026e+06,1.46456e+11,3.04676e+10
P0,1.0296e+06,0,0
P1,1.0296e+06,1.46434e+11,3.05726e+10
P0,1.0332e+06,0,0
P1,1.0332e+06,1.46412e+11,3.06776e+10
P0,1.0368e+06,0,0
P1,1.0368e+06,1.4639e+11,3.07826e+10
P0,1.0404e+06,0,0
P1,1.0404e+06,1.46368e+11,3.08876e+10
P0,1.044e+06,0,0
P1,1.044e+06,1.46346e+11,3.09925e+10
P0,1.0476e+06,0,0
P1,1.0476e+06,1.46323e+11,3.10975e+10
P0,1.0512e+06,0,0
P1,1.0512e+06,1.46301e+11,3.12024e+10
P0,1.0548e+06,0,0
P1,1.0548e+06,1.46279e+11,3.13073e+10
P0,1.0584e+06,0,0
P1,1.0584e+06,1.46256e+11,3.14122e+10
P0,1.062e+06,0,0
P1,1.062e+06,1.46233e+11,3.15171e+10
P0,1.0656e+06,0,0
P1,1.0656e+06,1.46211e+11,3.1622e+10
P0,1.0692e+06,0,0
P1,1.0692e+06,1.46188e+11,3.17268e+10
P0,1.0728e+06,0,0
P1,1.0728e+06,1.46165e+11,3.18317e+10
P0,1.0764e+06,0,0
P1,1.0764e+06,1.46142e+11,3.19365e+10
P0,1.08e+06,0,0
P1,1.08e+06,1.46119e+11,3.20413e+10
P0,1.0836e+06,0,0
P1,1.0836e+06,1.46096e+11,3.21461e+10
P0,1.0872e+06,0,0
P1,1.0872e+06,1.46073e+11,3.22508e+10
P0,1.0908e+06,0,0
P1,1.0908e+06,1.4605e+11,3.23556e+10
P0,1.0944e+06,0,0
P1,1.0944e+06,1.46027e+11,3.24603e+10
P0,1.098e+06,0,0
P1,1.098e+06,1.46004e+11,3.2565e+10
P0,1.1016e+06,0,0
P1,1.1016e+06,1.4598e+11,3.26697e+10
P0,1.1052e+06,0,0
P1,1.1052e+06,1.45957e+11,3.27744e+10
P0,1.1088e+06,0,0
P1,1.1088e+06,1.45933e+11,3.28791e+10
P0,1.1124e+06,0,0
P1,1.1124e+06,1.45909e+11,3.29837e+10
P0,1.116e+06,0,0
P1,1.116e+06,1.45886e+11,3.30884e+10
P0,1.1196e+06,0,0
P1,1.1196e+06,1.45862e+11,3.3193e+10
P0,1.1232e+06,0,0
P1,1.1232e+06,1.45838e+11,3.32976e+10
P0,1.1268e+06,0,0
P1,1.1268e+06,1.45814e+11,3.34022e+10
P0,1.1304e+06,0,0
P1,1.1304e+06,1.4579e+11,3.35067e+10
P0,1.134e+06,0,0
P1,1.134e+06,1.45766e+11,3.36113e+10
P0,1.1376e+06,0,0
P1,1.1376e+06,1.45742e+11,3.37158e+10
P0,1.1412e+06,0,0
P1,1.1412e+06,1.45718e+11,3.38203e+10
P0,1.1448e+06,0,0
P1,1.1448e+06,1.45693e+11,3.39248e+10
P0,1.1484e+06,0,0
P1,1.1484e+06,1.45669e+11,3.40293e+10
P0,1.152e+06,0,0
P1,1.152e+06,1.45644e+11,3.41338e+10
P0,1.1556e+06,0,0
P1,1.1556e+06,1.4562e+11,3.42382e+10
P0,1.1592e+06,0,0
P1,1.1592e+06,1.45595e+11,3.43426e+10
P0,1.1628e+06,0,0
P1,1.1628e+06,1.45571e+11,3.4447e+10
P0,1.1664e+06,0,0
P1,1.1664e+06,1.45546e+11,3.45514e+10
P0,1.17e+06,0,0
P1,1.17e+06,1.45521e+11,3.46558e+10
P0,1.1736e+06,0,0
P1,1.1736e+06,1.45496e+11,3.47602e+10
P0,1.1772e+06,0,0
P1,1.1772e+06,1.45471e+11,3.48645e+10
P0,1.1808e+06,0,0
P1,1.1808e+06,1.45446e+11,3.49688e+10
P0,1.1844e+06,0,0
P1,1.1844e+06,1.45421e+11,3.50731e+10
P0,1.188e+06,0,0
P1,1.188e+06,1.45396e+11,3.51774e+10
P0,1.1916e+06,0,0
P1,1.1916e+06,1.4537e+11,3.52817e+10
P0,1.1952e+06,0,0
P1,1.1952e+06,1.45345e+11,3.53859e+10
P0,1.1988e+06,0,0
P1,1.1988e+06,1.4532e+11,3.54901e+10
P0,1.2024e+06,0,0
P1,1.2024e+06,1.45294e+11,3.55943e+10
P0,1.206e+06,0,0
P1,1.206e+06,1.45269e+11,3.56985e+10
P0,1.2096e+06,0,0
P1,1.2096e+06,1.45243e+11,3.58027e+10
P0,1.2132e+06,0,0
P1,1.2132e+06,1.45217e+11,3.59069e+10
P0,1.2168e+06,0,0
P1,1.2168e+06,1.45191e+11,3.6011e+10
P0,1.2204e+06,0,0
P1,1.2204e+06,1.45165e+11,3.61151e+10
P0,1.224e+06,0,0
P1,1.224e+06,1.4514e+11,3.62192e+10
P0,1.2276e+06,0,0
P1,1.2276e+06,1.45113e+11,3.63233e+10
P0,1.2312e+06,0,0
P1,1.2312e+06,1.45087e+11,3.64274e+10
P0,1.2348e+06,0,0
P1,1.2348e+06,1.45061e+11,3.65314e+10
P0,1.2384e+06,0,0
P1,1.2384e+06,1.45035e+11,3.66354e+10
P0,1.242e+06,0,0
P1,1.242e+06,1.45009e+11,3.67394e+10
P0,1.2456e+06,0,0
P1,1.2456e+06,1.44982e+11,3.68434e+10
P0,1.2492e+06,0,0
P1,1.2492e+06,1.44956e+11,3.69474e+10
P0,1.2528e+06,0,0
P1,1.2528e+06,1.44929e+11,3.70513e+10
P0,1.2564e+06,0,0
P1,1.2564e+06,1.44903e+11,3.71553e+10
P0,1.26e+06,0,0
P1,1.26e+06,1.44876e+11,3.72592e+10
P0,1.2636e+06,0,0
P1,1.2636e+06,1.44849e+11,3.73631e+10
P0,1.2672e+06,0,0
P1,1.2672e+06,1.44822e+11,3.7467e+10
P0,1.2708e+06,0,0
P1,1.2708e+06,1.44795e+11,3.75708e+10
P0,1.2744e+06,0,0
P1,1.2744e+06,1.44768e+11,3.76746e+10
P0,1.278e+06,0,0
P1,1.278e+06,1.44741e+11,3.77785e+10
P0,1.2816e+06,0,0
P1,1.2816e+06,1.44714e+11,3.78823e+10
P0,1.2852e+06,0,0
P1,1.2852e+06,1.44687e+11,3.7986e+10
P0,1.2888e+06,0,0
P1,1.2888e+06,1.4466e+11,3.80898e+10
P0,1.2924e+06,0,0
P1,1.2924e+06,1.44632e+11,3.81935e+10
P0,1.296e+06,0,0
P1,1.296e+06,1.44605e+11,3.82972e+10
P0,1.2996e+06,0,0
P1,1.2996e+06,1.44577e+11,3.84009e+10
P0,1.3032e+06,0,0
P1,1.3032e+06,1.4455e+11,3.85046e+10
P0,1.3068e+06,0,0
P1,1.3068e+06,1.44522e+11,3.86083e+10
P0,1.3104e+06,0,0
P1,1.3104e+06,1.44494e+11,3.87119e+10
P0,1.314e+06,0,0
P1,1.314e+06,1.44466e+11,3.88155e+10
P0,1.3176e+06,0,0
P1,1.3176e+06,1.44439e+11,3.89191e+10
P0,1.3212e+06,0,0
P1,1.3212e+06,1.44411e+11,3.90227e+10
P0,1.3248e+06,0,0
P1,1.3248e+06,1.44383e+11,3.91263e+10
P0,1.3284e+06,0,0
P1,1.3284e+06,1.44354e+11,3.92298e+10
P0,1.332e+06,0,0
P1,1.332e+06,1.44326e+11,3.93333e+10
P0,1.3356e+06,0,0
P1,1.3356e+06,1.44298e+11,3.94368e+10
P0,1.3392e+06,0,0
P1,1.3392e+06,1.4427e+11,3.95403e+10
P0,1.3428e+06,0,0
P1,1.3428e+06,1.44241e+11,3.96438e+10
P0,1.3464e+06,0,0
P1,1.3464e+06,1.44213e+11,3.97472e+10
P0,1.35e+06,0,0
P1,1.35e+06,1.44184e+11,3.98506e+10
P0,1.3536e+06,0,0
P1,1.3536e+06,1.44156e+11,3.9954e+10
P0,1.3572e+06,0,0
P1,1.3572e+06,1.44127e+11,4.00574e+10
P0,1.3608e+06,0,0
P1,1.3608e+06,1.44098e+11,4.01607e+10
P0,1.3644e+06,0,0
P1,1.3644e+06,1.44069e+11,4.02641e+10
P0,1.368e+06,0,0
P1,1.368e+06,1.4404e+11,4.03674e+10
P0,1.3716e+06,0,0
P1,1.3716e+06,1.44011e+11,4.04707e+10
P0,1.3752e+06,0,0
P1,1.3752e+06,1.43982e+11,4.05739e+10
P0,1.3788e+06,0,0
P1,1.3788e+06,1.43953e+11,4.06772e+10
P0,1.3824e+06,0,0
P1,1.3824e+06,1.43924e+11,4.07804e+10
P0,1.386e+06,0,0
P1,1.386e+06,1.43895e+11,4.08836e+10
P0,1.3896e+06,0,0
P1,1.3896e+06,1.43865e+11,4.09868e+10
P0,1.3932e+06,0,0
P1,1.3932e+06,1.43836e+11,4.109e+10
P0,1.3968e+06,0,0
P1,1.3968e+06,1.43806e+11,4.11931e+10
P0,1.4004e+06,0,0
P1,1.4004e+06,1.43777e+11,4.12963e+10
P0,1.404e+06,0,0
P1,1.404e+06,1.43747e+11,4.13994e+10
P0,1.4076e+06,0,0
P1,1.4076e+06,1.43717e+11,4.15024e+10
P0,1.4112e+06,0,0
P1,1.4112e+06,1.43687e+11,4.16055e+10
P0,1.4148e+06,0,0
P1,1.4148e+06,1.43657e+11,4.17085e+10
P0,1.4184e+06,0,0
P1,1.4184e+06,1.43627e+11,4.18116e+10
P0,1.422e+06,0,0
P1,1.422e+06,1.43597e+11,4.19146e+10
P0,1.4256e+06,0,0
P1,1.4256e+06,1.43567e+11,4.20175e+10
P0,1.4292e+06,0,0
P1,1.4292e+06,1.43537e+11,4.21205e+10
P0,1.4328e+06,0,0
P1,1.4328e+06,1.43507e+11,4.22234e+10
P0,1.4364e+06,0,0
P1,1.4364e+06,1.43477e+11,4.23263e+10
P0,1.44e+06,0,0
P1,1.44e+06,1.43446e+11,4.24292e+10
